new_order,154015371,302751719170369,160
new_order,125779386,302751845052749,160
new_order,118168379,302751963367658,160
payment,43637453,302752007144761,160
new_order,169361309,302752176565382,160
new_order,153386199,302752330082051,160
payment,59419344,302752389560179,160
new_order,78689231,302752468392119,160
payment,50326701,302752518833697,160
new_order,106094596,302752625048872,160
new_order,116853668,302752742032224,160
payment,50687535,302752792778505,160
new_order,166827100,302752959732709,160
new_order,140576770,302753100425085,160
new_order,158434259,302753259005735,160
new_order,100936403,302753359998420,160
payment,39570087,302753399690477,160
new_order,115129015,302753515016698,160
payment,31404342,302753546542784,160
new_order,132946360,302753679611199,160
payment,70544143,302753750276779,160
stock_level,16132408,302753766532400,160
delivery,41420473,302753808075147,160
delivery,39790782,302753847987744,160
delivery,39829718,302753887941174,160
delivery,32681503,302753920744991,160
delivery,39934736,302753960812140,160
delivery,40106985,302754000975532,160
delivery,40495263,302754041593642,160
delivery,41477421,302754083193477,160
delivery,41989333,302754125305220,160
delivery,36618944,302754161981473,160
payment,56504941,302754218608102,160
new_order,197370998,302754416039254,160
new_order,96086309,302754512247858,160
new_order,138269660,302754650573885,160
delivery,35955629,302754686597481,160
delivery,38826814,302754725480927,160
delivery,33769748,302754759307938,160
delivery,31908824,302754791338543,160
delivery,34995982,302754826392266,160
delivery,40619623,302754867153597,160
delivery,41027088,302754908291410,160
delivery,40865199,302754949215100,160
delivery,34546192,302754983887750,160
delivery,31109750,302755015178601,160
new_order,84688504,302755099925846,160
payment,31234300,302755131215898,160
payment,145068898,302755276342268,160
payment,60542800,302755337007609,160
new_order,83188216,302755420317798,160
delivery,67024866,302755487464352,160
delivery,37021537,302755524544254,160
delivery,37250801,302755561917550,160
delivery,37781135,302755599820775,160
delivery,31980533,302755631924536,160
delivery,34268371,302755666302164,160
delivery,35429120,302755701860804,160
delivery,30017211,302755731999917,160
delivery,30589193,302755762697816,160
delivery,33096201,302755795887206,160
new_order,140492133,302755936435764,160
payment,128144045,302756064678422,160
payment,33553568,302756098353925,160
new_order,101232992,302756199710091,160
payment,100225833,302756299995837,160
new_order,123638945,302756423757036,160
payment,40789061,302756464686893,160
stock_level,54172243,302756518973458,160
new_order,439290731,302756958321519,160
payment,72058542,302757030441149,160
payment,35553543,302757066059943,160
new_order,67974257,302757134139429,160
new_order,88009031,302757222253969,160
payment,114690563,302757337059593,160
payment,50468148,302757387656116,160
payment,29333523,302757417118264,160
payment,110615318,302757527855850,160
payment,69273678,302757597238514,160
new_order,100252279,302757697547303,160
delivery,36588197,302757734192449,160
delivery,37078861,302757771327946,160
delivery,1067860575,302758839310350,160
delivery,37518766,302758876951907,160
delivery,35532775,302758912626432,160
delivery,36046116,302758948794892,160
