new_order,114750491,302753752367188,64
payment,32256293,302753784848996,64
payment,30972158,302753815985827,64
new_order,112626165,302753928744038,64
new_order,61783504,302753990656884,64
payment,43107510,302754033827219,64
new_order,148869477,302754182827018,64
new_order,133579299,302754316466888,64
payment,49360286,302754365954962,64
payment,32348557,302754398435411,64
new_order,133377194,302754531950552,64
new_order,115857073,302754647866846,64
payment,38052310,302754686047650,64
payment,48362197,302754734476697,64
payment,92881753,302754827435658,64
new_order,149956019,302754977532330,64
payment,50513756,302755028171975,64
new_order,101682523,302755129982176,64
new_order,95224478,302755225342586,64
payment,126323453,302755351722279,64
new_order,87931259,302755439714649,64
new_order,149999993,302755589772221,64
payment,32278722,302755622173773,64
payment,42536079,302755664820477,64
new_order,90276998,302755755221579,64
delivery,30259261,302755785648347,64
delivery,34620096,302755820339998,64
delivery,37538383,302755857935855,64
delivery,35004975,302755893050217,64
delivery,31836120,302755925009458,64
delivery,28200775,302755953333937,64
delivery,34479737,302755987914566,64
delivery,37455092,302756025479803,64
delivery,37686243,302756063226952,64
delivery,33219776,302756096506360,64
new_order,116020007,302756212619522,64
payment,33697362,302756246451465,64
new_order,267510895,302756514019879,64
new_order,112514268,302756626657168,64
stock_level,26946150,302756653726955,64
payment,70009088,302756723861706,64
payment,51783629,302756775770180,64
payment,36820575,302756812713200,64
payment,50780558,302756863618880,64
payment,77510599,302756941252054,64
payment,48309033,302756989693325,64
payment,43330690,302757033147240,64
new_order,149422979,302757182671087,64
payment,37445846,302757220240686,64
payment,43689859,302757263990585,64
new_order,60317628,302757324431481,64
new_order,164303262,302757488792238,64
new_order,115546866,302757604496426,64
delivery,32700142,302757637253698,64
delivery,34256961,302757671638325,64
delivery,37644686,302757709342754,64
delivery,35088337,302757744553576,64
delivery,32577835,302757777276234,64
delivery,35813746,302757813232617,64
delivery,29671399,302757843026622,64
delivery,38135923,302757881284939,64
delivery,33452573,302757914874596,64
delivery,38737870,302757953735338,64
new_order,59393477,302758013186186,64
payment,35878243,302758049188847,64
payment,30026844,302758079276210,64
new_order,116191972,302758195592285,64
payment,47513731,302758243228677,64
payment,142080718,302758385432637,64
payment,65626319,302758451183511,64
payment,49266404,302758500571956,64
new_order,372382791,302758873023285,64
payment,45776804,302758918924017,64
delivery,37792288,302758956853554,64
delivery,33152885,302758990136116,64
delivery,32001620,302759022267418,64
delivery,31721487,302759054118266,64
delivery,33665589,302759087914745,64
delivery,34211666,302759122276520,64
delivery,36651241,302759159058189,64
delivery,38973403,302759198160572,64
delivery,36585768,302759234833139,64
delivery,35042493,302759269936489,64
payment,72276046,302759342341335,64
new_order,122143725,302759464613702,64
new_order,109224457,302759573897931,64
new_order,161889354,302759735964387,64
payment,52642923,302759788729454,64
new_order,1248329166,302761037115699,64
new_order,132100546,302761169341292,64
payment,37247670,302761206712048,64
order_status,17386988,302761224190899,64
new_order,353932867,302761578257787,64
stock_level,27677147,302761606063217,64
payment,36971448,302761643159647,64
